Student ID,Age,Gender,Home Region,Home City,Program ID,Program Main Category Code,Program Sub Category Code,Technology Type,Program Skill Level,Program Presentation Method,Program Start Date,Program End Date,Program Days,Completed Degree,Level of Education,Education Speaciality,College,University Degree Score,University Degree Score System,Employment Status,Job Type,Still Working,Y
d3e30394-6d96-48d1-9ba2-8a52a38b3554,21.0,ذكر,منطقة الرياض,الرياض,9b4cedaa-fac0-4eac-aa4b-b05b6a0c97ff,PCRF,PCRF,,متوسط,حضوري,2024-01-07,2024-01-18,12,نعم,الدبلوم,Computer programming,,4.9,5.0,خريج,,,0
a22ebd7a-f877-4816-8606-fe701c823ffa,37.0,أنثى,منطقة المدينة المنورة,وادي الفرع,2be241b2-0980-4981-addc-7b3579392ff3,APMR,SRTA,,,حضوري,2023-11-05,2023-11-09,5,نعم,البكالوريوس,تقنية المعلومات,تكنولوجيا الاتصالات والمعلومات,2.24,4.0,موظف,دوام كامل,Yes,0
eb0e9b55-541b-421a-afe3-4bd1e171f580,22.0,أنثى,منطقة عسير,خميس مشيط,ce3562c8-8d27-4ffb-8dfc-e1dd4527b32a,PCRF,PCRF,تقليدية,مبتدئ,عن بعد,2023-01-15,2023-01-19,5,لا,ثانوي,,,89.1,100.0,خريج,,,1
60f17cdb-637a-4e84-a30c-271545d0248b,31.0,أنثى,منطقة الرياض,الرياض,ab263106-20a8-42aa-9626-278e62ae3a49,CAUF,SWPS,تقليدية,متقدم,حضوري,2023-10-15,2023-10-19,5,نعم,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,3.22,5.0,موظف,دوام كامل,Yes,0
647325d0-ef30-457b-b41d-e00e110e06f2,24.0,أنثى,منطقة الرياض,الرياض,8aa12ecb-66ed-45e3-a320-919e8caf9e06,CAUF,SWPS,تقليدية,متوسط,عن بعد,2022-11-20,2023-01-12,54,نعم,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,4.51,5.0,غير موظف,تدريب,No,0
74400838-a640-4c67-91e7-40205f24f70b,22.0,أنثى,المنطقة الشرقية,حفر الباطن,71232fc2-3531-4297-a355-d83628f945bb,APMR,SWPS,,,حضوري,2023-03-05,2023-03-09,5,لا,البكالوريوس,نظم معلومات إدارية,,3.0,4.0,طالب,,,1
004ce712-8914-48a4-b85a-93f64c78da30,32.0,ذكر,منطقة الرياض,الرياض,67e5e2cf-c57d-47b3-9c5c-3906aa07d99b,CAUF,SWPS,,,حضوري,2022-10-16,2022-12-08,54,نعم,البكالوريوس,English language,,3.0,4.0,عمل حر,,,0
cea4edd8-de36-4719-ad77-509ba283acb0,29.0,أنثى,منطقة الرياض,الرياض,9f691119-a59c-4051-a370-309619cf31dd,CAUF,SWPS,تقليدية,مبتدئ,حضوري,2023-04-02,2023-04-06,5,لا,البكالوريوس,علم المعلومات,,3.6,5.0,موظف,,,1
b277b0bb-60d1-4f76-bc12-a4fa37792738,23.0,ذكر,منطقة الرياض,الرياض,eaa49c92-77da-4177-9970-0146981a1b50,APMR,SRTA,تقليدية,متوسط,حضوري,2023-03-05,2023-03-16,12,نعم,البكالوريوس,هندسة حاسب,,4.64,5.0,خريج,,,0
fcc8f739-1eaf-4198-aac9-9d96d3e92c3c,27.0,ذكر,منطقة الرياض,الرياض,2239a4b4-41dc-4cb9-b1d7-b2ac3e65122f,APMR,SRTA,,,حضوري,2023-02-26,2023-03-02,5,نعم,البكالوريوس,هندسه كهربائية,,3.0,4.0,موظف,,,0
47c4310f-4460-4138-914f-55c7d85107da,29.0,أنثى,منطقة مكة المكرمة,جدة,cc8e4e42-65d5-4fa1-82f9-6c6c2d508b60,APMR,SWPS,,متوسط,حضوري,2023-04-02,2023-04-06,5,نعم,البكالوريوس,العلوم في الرياضيات,العلوم الطبيعية والرياضيات والإحصاء,3.0,5.0,غير موظف,تدريب,No,0
fffe70a7-43c5-4215-a432-6908f6dcf72c,27.0,ذكر,منطقة حائل,حائل,daf89fda-a75f-487c-a30c-0b65de513e32,CAUF,,,مبتدئ,عن بعد,2023-07-16,2023-07-20,5,لا,البكالوريوس,إدارة الشبكات,تكنولوجيا الاتصالات والمعلومات,4.0,5.0,موظف,دوام كامل,Yes,0
5c81b37c-6e07-411c-ac96-46458091c454,23.0,أنثى,منطقة الرياض,الرياض,ec39b045-a8a4-4ae6-bc4b-c108c9562904,PCRF,PCRF,تقليدية,متوسط,حضوري,2022-11-20,2022-12-01,12,نعم,الدبلوم,تقنية برمجة,,4.46,5.0,خريج,,,0
35233932-be5e-4aa0-8ccf-9812e19d82e7,39.0,ذكر,منطقة الباحة,الباحة,0d6336e2-4a79-4c32-8f15-073f9a4f6976,PCRF,PCRF,تقليدية,مبتدئ,حضوري,2023-10-29,2023-11-09,12,نعم,البكالوريوس,تقنية المعلومات,تكنولوجيا الاتصالات والمعلومات,3.0,4.0,موظف,دوام كامل,Yes,0
40cacf0c-ba2e-43ad-812e-35513ea1f85c,34.0,أنثى,منطقة مكة المكرمة,جدة,321e4dc8-c3c4-4173-bca5-59a0bd9f327c,PCRF,PCRF,تقليدية,متوسط,حضوري,2023-02-19,2023-03-02,12,لا,البكالوريوس,Computer information systems,,3.27,4.0,عمل حر,,,0
bb154073-b232-4d20-9f83-6b21c9d40dd5,23.0,أنثى,منطقة الرياض,الرياض,ec39b045-a8a4-4ae6-bc4b-c108c9562904,PCRF,PCRF,تقليدية,متوسط,حضوري,2022-11-20,2022-12-01,12,نعم,البكالوريوس,تقنية معلومات مسار امن سيبراني,,4.62,5.0,موظف,,,0
bdc27e03-6b20-4740-8a82-c6d9a30f0bad,23.0,أنثى,منطقة الرياض,الرياض,4185c029-c93a-49d0-87c3-fcede7b57048,CAUF,,,مبتدئ,حضوري,2023-01-08,2023-01-12,5,نعم,البكالوريوس,نظم معلومات ادارية,,4.0,5.0,خريج,,,0
b92285b1-c904-4919-942d-08f2d8cb4c46,45.0,ذكر,منطقة الرياض,الرياض,ab263106-20a8-42aa-9626-278e62ae3a49,CAUF,SWPS,تقليدية,متقدم,حضوري,2023-10-15,2023-10-19,5,نعم,الماجستير,Computer engineering,,2.3,4.0,عمل حر,,,0
ca24ef1f-d577-49cc-ae3f-f6559b8b45c2,24.0,ذكر,منطقة الرياض,الرياض,cbbba769-bb8f-43f2-a24d-8ac13a74caff,CAUF,CRDP,,مبتدئ,حضوري,2023-05-28,2023-06-01,5,نعم,البكالوريوس,هندسة ميكانيكية,,4.58,5.0,خريج,,,0
ad6c4e80-b4a0-4cfc-a8aa-085292351d4a,23.0,ذكر,منطقة الرياض,الرياض,9f5abff4-6dc1-4ac0-8769-7dad61963b6d,CAUF,,,مبتدئ,عن بعد,2023-08-06,2023-08-10,5,لا,البكالوريوس,هندسة حاسب,,4.27,5.0,خريج,,,0
ee9df873-51e5-4f9f-9b62-bcd0e9433e4b,,أنثى,منطقة الرياض,الرياض,0d6336e2-4a79-4c32-8f15-073f9a4f6976,PCRF,PCRF,تقليدية,مبتدئ,حضوري,2023-07-16,2023-07-27,12,نعم,الدبلوم,,,,,,,,0
8a623cc4-a280-4f61-b11d-9775061c3c06,22.0,أنثى,المنطقة الشرقية,الجبيل,5364b84a-0ed3-4e1c-9b7d-5a5cf1e14b20,CAUF,SWPS,تقليدية,مبتدئ,عن بعد,2022-09-11,2022-09-15,5,نعم,ثانوي,,,94.0,100.0,طالب,,,0
7c4a8553-268f-49ee-886a-5c663ddf2d07,27.0,أنثى,منطقة الرياض,الرياض,257f416e-5009-4280-957b-fcd7212b615a,APMR,,ناشئة,مبتدئ,حضوري,2023-05-28,2023-06-08,12,نعم,البكالوريوس,علوم الحاسب,,3.0,5.0,خريج,,,0
d49bb6a0-94de-440b-a80e-58495f3b4216,21.0,ذكر,منطقة الرياض,الرياض,d0f06377-196d-486c-bad8-15c04f8cdad3,PCRF,PCRF,ناشئة,مبتدئ,عن بعد,2023-08-06,2023-08-10,5,لا,البكالوريوس,Computer Engineering Technology,,3.68,4.0,موظف,,,0
6c122492-e9d9-4e2c-afdd-ab8aa8ac7f7c,32.0,ذكر,منطقة الرياض,الرياض,bfe7c8aa-789e-4239-8043-8e7554fa564a,TOSL,,,متوسط,حضوري,2022-09-18,2022-11-10,54,نعم,البكالوريوس,علوم الحاسب,,2.8,5.0,موظف,,,0
c062a3ef-5655-4716-8272-9c8b7dd135f2,21.0,أنثى,منطقة الرياض,الرياض,a0282350-7236-47f4-acd0-88cfb67ade07,CAUF,CRDP,داعمة,مبتدئ,حضوري,2022-10-16,2022-10-20,5,لا,البكالوريوس,تصميم المنتجات,,4.35,5.0,طالب,,,1
795e149a-c684-4b7c-9df6-2f89ab9dccb2,25.0,أنثى,منطقة الرياض,الرياض,0d6336e2-4a79-4c32-8f15-073f9a4f6976,PCRF,PCRF,تقليدية,مبتدئ,حضوري,2023-07-16,2023-07-27,12,نعم,البكالوريوس,علوم حاسب,,3.87,5.0,موظف,,,0
f55f2bdc-df04-4d54-a6be-6d117b8f339e,18.0,أنثى,منطقة الرياض,الرياض,e6be9f1a-dffa-4662-a7d2-74a6e12ad4b2,CAUF,SWPS,داعمة,مبتدئ,حضوري,2023-02-12,2023-02-21,10,لا,البكالوريوس,تقنية و امن معلومات,,4.0,5.0,طالب,,,1
99acb823-cde0-4cc5-9125-d917ea788649,,ذكر,منطقة الرياض,الرياض,1c8a5fbd-9986-486f-9d9b-b50568f2589b,PCRF,PCRF,,متقدم,حضوري,2023-02-12,2023-03-02,19,نعم,,,,,,,,,0
4e9cb50e-e4a1-49dd-8b26-51e434310531,23.0,أنثى,منطقة مكة المكرمة,الطائف,899795e1-7bf3-46d0-a58e-824d4033f6da,PCRF,PCRF,تقليدية,متوسط,عن بعد,2023-05-14,2023-11-02,173,نعم,البكالوريوس,علوم حاسب,,3.24,4.0,موظف,,,1
693aa4f6-e0d8-49b2-bf63-bf621e8f17e8,28.0,أنثى,منطقة الرياض,الرياض,56f64d4f-66c1-4a19-9726-6ab16db607e1,APMR,SRTA,تقليدية,متوسط,حضوري,2023-07-30,2023-08-10,12,نعم,البكالوريوس,نظم المعلومات,تكنولوجيا الاتصالات والمعلومات,4.23,5.0,موظف,دوام كامل,Yes,0
4e5de6b6-cdeb-446c-a859-84b94e11ab7b,34.0,ذكر,منطقة الرياض,الرياض,3218820e-5fc3-4dcb-8c23-17ac8de5e4b0,GRST,INFA,تقليدية,متوسط,حضوري,2023-02-05,2023-02-09,5,نعم,البكالوريوس,تقنية المعلومات,تكنولوجيا الاتصالات والمعلومات,75.0,100.0,موظف,دوام كامل,Yes,0
ac826370-56fd-4aa1-a523-dbe01946b7cf,21.0,أنثى,منطقة الرياض,الرياض,3ec67853-6b57-48cc-9bc6-956e286a7c65,CAUF,ERST,تقليدية,متوسط,حضوري,2023-04-02,2023-04-06,5,نعم,البكالوريوس,نظم المعلومات الإدارية,,4.88,5.0,طالب,,,0
f841cf0f-9f7b-4f5f-a456-ef906b105133,43.0,ذكر,منطقة الرياض,الرياض,3218820e-5fc3-4dcb-8c23-17ac8de5e4b0,GRST,INFA,تقليدية,متوسط,حضوري,2022-12-25,2022-12-29,5,نعم,البكالوريوس,ادارة عامة,,3.0,5.0,موظف,,,0
9eca28ea-6ce5-492e-aae3-62e4bec8f6a1,33.0,ذكر,منطقة الرياض,الرياض,f4781655-baa0-421c-af96-8bb8df6590c4,PCRF,PCRF,تقليدية,مبتدئ,حضوري,2023-06-11,2023-06-15,5,نعم,البكالوريوس,شبكات الحاسب الآلي,تكنولوجيا الاتصالات والمعلومات,3.0,5.0,غير موظف,دوام كامل,No,0
e23e23a9-ecac-43c5-b4b6-fefd1a1381ab,26.0,أنثى,منطقة الرياض,الرياض,d6d3617d-5dd2-4e4c-b2b4-f525b9a05a18,CAUF,SWPS,تقليدية,مبتدئ,حضوري,2022-08-28,2022-09-01,5,نعم,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,3.0,4.0,طالب,,,0
7502e300-c38a-4e77-b64f-c4cdf0e3bc41,25.0,أنثى,منطقة الرياض,الرياض,b0501cb8-fcdf-4479-9578-240aeee4a75f,CAUF,,ناشئة,متقدم,حضوري,2023-08-27,2023-09-07,12,لا,البكالوريوس,نظم المعلومات الحاسوبية,تكنولوجيا الاتصالات والمعلومات,4.0,5.0,طالب,,,0
4d417148-cc5d-429e-bfe7-e979d4b88a8c,27.0,أنثى,منطقة الرياض,الرياض,642f04b2-67f8-4403-98f1-c5c5755eb358,CAUF,SWPS,داعمة,متوسط,حضوري,2023-08-13,2023-08-17,5,لا,البكالوريوس,information system,,4.0,5.0,موظف,,,1
4b39dd7a-ae42-4c0b-80cc-dc1cb37003e4,23.0,ذكر,منطقة الرياض,الرياض,0bb3d6e0-3492-44fb-ae31-9a9471438cda,TOSL,TOSL,تقليدية,متوسط,حضوري,2023-05-07,2023-08-10,96,نعم,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,3.87,5.0,موظف,دوام كامل,Yes,0
fc41d2f8-50f6-4e60-804d-a2dfdd37f99c,30.0,أنثى,منطقة مكة المكرمة,الطائف,35d898e2-adbe-49fe-baa3-f7ab47167edb,CAUF,SWPS,,,عن بعد,2023-12-03,2023-12-28,26,نعم,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,3.43,4.0,,,,0
2f09daea-b87f-4e61-8cd0-c0d00eb559ed,22.0,أنثى,منطقة مكة المكرمة,جدة,8d7f7985-b199-4712-9dfd-32f5e4a8eb85,INFA,INFA,تقليدية,مبتدئ,عن بعد,2023-03-05,2023-03-09,5,لا,البكالوريوس,تقنية المعلومات,تكنولوجيا الاتصالات والمعلومات,4.79,5.0,,,,1
17478821-bbe5-4fd5-a816-dc17b4d5e18d,22.0,أنثى,منطقة الرياض,الرياض,449211e0-535c-41d4-ac0e-09a00c08d58a,PCRF,PCRF,تقليدية,مبتدئ,حضوري,2024-01-07,2024-01-18,12,نعم,البكالوريوس,نظم المعلومات,تكنولوجيا الاتصالات والمعلومات,4.0,5.0,غير موظف,تدريب,No,0
1f2e90f1-97fa-4167-8b03-688de40bfe6e,32.0,أنثى,منطقة الرياض,الرياض,0d6336e2-4a79-4c32-8f15-073f9a4f6976,PCRF,PCRF,تقليدية,مبتدئ,حضوري,2023-10-29,2023-11-09,12,نعم,الماجستير,Cybersecurity and Info Assurance,,4.0,4.0,موظف,,,0
ad3963dd-4d3f-4d77-a57c-ca72fd1bad1f,32.0,ذكر,منطقة الرياض,الرياض,ab263106-20a8-42aa-9626-278e62ae3a49,CAUF,SWPS,تقليدية,متقدم,حضوري,2023-09-03,2023-09-14,12,لا,البكالوريوس,هندسة الحاسب الآلي,,4.2,5.0,موظف,,,0
7f317864-f798-44c0-b461-454878d3e59d,29.0,أنثى,منطقة الرياض,الرياض,466894b4-ade6-45f9-a422-1e3cd7e97467,CAUF,SWPS,,,حضوري,2022-09-12,2022-09-20,9,نعم,الدبلوم,وسائط متعددة تفاعلية,,4.96,5.0,غير موظف,,,0
dfbe0815-e9ba-4a47-b7e6-fbbc6b68f354,21.0,ذكر,منطقة الرياض,الرياض,1a3faefb-3708-40ab-82e6-4fcf07983665,PCRF,PCRF,داعمة,مبتدئ,حضوري,2023-12-17,2023-12-21,5,لا,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,4.99,5.0,موظف,تدريب,Yes,1
304675b0-2fb3-4d21-9c13-3fb7b87c9306,26.0,ذكر,منطقة الرياض,الرياض,1b546d80-2ed0-42e6-9867-61b3d2f92d50,GRST,INFA,,متوسط,حضوري,2023-08-13,2023-08-17,5,نعم,البكالوريوس,Computer Engineer,,3.66,5.0,موظف,,,0
08668605-024b-4c34-ae34-c55d36c971e6,22.0,ذكر,منطقة الرياض,الرياض,6ce6bec8-883d-48bd-8351-fd5f6f761bdd,CAUF,CRDP,داعمة,مبتدئ,حضوري,2022-10-02,2022-10-06,5,لا,البكالوريوس,هندسة حاسب,,3.89,5.0,طالب,,,1
a813ac16-085a-4d3a-90f4-35c2daece831,22.0,ذكر,منطقة الرياض,الرياض,eaa49c92-77da-4177-9970-0146981a1b50,APMR,SRTA,تقليدية,متوسط,حضوري,2023-03-05,2023-03-16,12,نعم,البكالوريوس,علوم الحاسب,,4.65,5.0,خريج,,,0
cd9d1358-f07c-4552-9d8c-ff05a6dabf5f,22.0,أنثى,منطقة عسير,أبها,02ae0b47-64a6-47a1-b3c5-c0e4df393c30,PCRF,PCRF,تقليدية,مبتدئ,حضوري,2023-07-16,2023-07-20,5,نعم,البكالوريوس,نظم معلومات,,4.73,5.0,طالب,,,0
98973879-ffa0-49fc-95d5-389295469458,33.0,أنثى,منطقة الرياض,الرياض,32b2421f-b1a2-4dc9-9071-29d2a2a8588e,CAUF,SWPS,,,حضوري,2023-07-23,2023-09-14,54,نعم,البكالوريوس,الرياضيات التطبيقية,العلوم الطبيعية والرياضيات والإحصاء,3.13,4.0,غير موظف,دوام كامل,No,0
2eb0c50d-7643-4f0a-baa1-070da066cf5c,34.0,أنثى,منطقة الرياض,الرياض,321e4dc8-c3c4-4173-bca5-59a0bd9f327c,PCRF,PCRF,تقليدية,متوسط,حضوري,2023-02-19,2023-03-02,12,نعم,الماجستير,Computer Science,,3.7,4.0,موظف,,,0
e01b6d90-6b29-4964-905b-12040185d7e2,38.0,ذكر,منطقة الرياض,الرياض,65451000-39ff-4b0b-b0b4-bb2a67bcf9ed,GRST,INFA,تقليدية,متوسط,حضوري,2022-12-04,2022-12-07,4,لا,الماجستير,الهندسة الكهربائية,الهندسة والتصنيع والبناء,4.2,5.0,موظف,دوام كامل,Yes,1
aaa7e279-6542-431b-b516-321f8ea19786,25.0,ذكر,منطقة الرياض,الرياض,cbbba769-bb8f-43f2-a24d-8ac13a74caff,CAUF,CRDP,,مبتدئ,حضوري,2023-05-28,2023-06-01,5,لا,البكالوريوس,الأطراف الصناعية و اجهزة تقويم العظام,,4.33,5.0,موظف,,,1
c290ecb6-50a1-469a-b221-333f1c204b34,29.0,أنثى,المنطقة الشرقية,الخبر,8aa12ecb-66ed-45e3-a320-919e8caf9e06,CAUF,SWPS,تقليدية,متوسط,عن بعد,2022-11-20,2023-01-12,54,نعم,البكالوريوس,علوم حاسب,,4.46,5.0,موظف,,,0
c1bd0779-b1e3-4f07-80c2-3280ca4971a2,23.0,أنثى,منطقة الرياض,الرياض,555795c5-5a97-43ae-ae84-cba8e6848fd7,APMR,,,مبتدئ,حضوري,2023-07-16,2023-07-20,5,نعم,البكالوريوس,موارد بشرية,,4.71,5.0,خريج,,,0
a3503d98-eda9-49aa-8449-34fba54d27a7,27.0,ذكر,منطقة المدينة المنورة,المدينة المنورة,013916fa-85bd-46bc-80c8-f37c036fd142,PCRF,PCRF,,متقدم,حضوري,2023-07-16,2023-08-24,40,نعم,البكالوريوس,شبكات الحاسب الآلي,تكنولوجيا الاتصالات والمعلومات,2.88,4.0,,,,0
febfede1-f0c6-4f47-ade1-7d4602633bc2,44.0,ذكر,منطقة الحدود الشمالية,عرعر,3218820e-5fc3-4dcb-8c23-17ac8de5e4b0,GRST,INFA,تقليدية,متوسط,حضوري,2022-12-25,2022-12-29,5,نعم,البكالوريوس,نظم المعلومات,,3.75,5.0,موظف,,,0
73eb52d3-4fee-43a1-a53c-f9e3b1a3d678,,ذكر,منطقة الرياض,الرياض,1c8a5fbd-9986-486f-9d9b-b50568f2589b,PCRF,PCRF,,متقدم,حضوري,2023-02-12,2023-03-02,19,نعم,,,,,,,,,0
ed467be8-f981-411c-944d-b402fca3b9f3,23.0,أنثى,المنطقة الشرقية,الدمام,aab6e8f7-5f67-4691-b6a9-6b1004cb98cd,APMR,SRTA,تقليدية,متوسط,حضوري,2023-03-12,2023-03-16,5,نعم,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,4.97,5.0,غير موظف,تدريب,No,0
5affe68c-a800-474e-ba8f-48f5e32c8a1c,24.0,ذكر,منطقة الرياض,الرياض,ab263106-20a8-42aa-9626-278e62ae3a49,CAUF,SWPS,تقليدية,متقدم,حضوري,2023-09-03,2023-09-14,12,نعم,البكالوريوس,نظم المعلومات الإدارية,الأعمال والإدارة والقانون,4.5,5.0,موظف,دوام كامل,Yes,0
c28105e8-3a32-4962-b45c-a5b4ef773182,27.0,ذكر,منطقة الرياض,الرياض,4995be52-1108-4880-b852-bda36ea0ee56,TOSL,TOSL,تقليدية,متقدم,حضوري,2022-12-21,2023-02-02,44,نعم,البكالوريوس,علوم حاسب,,3.5,5.0,موظف,,,0
6816f4c0-c117-40f9-a46f-2c55e29b6d14,25.0,ذكر,منطقة الرياض,الرياض,9144fab5-59f3-4b98-bc3c-0784a04883fe,TOSL,TOSL,,,حضوري,2023-04-02,2023-04-13,12,نعم,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,3.96,5.0,موظف,دوام كامل,Yes,0
cdb1a58c-a00f-419a-9dfc-8a1530d3d7f5,23.0,ذكر,منطقة مكة المكرمة,الطائف,5ab61376-f20b-4e5a-bce4-22b8890bbc2e,APMR,SRTA,تقليدية,مبتدئ,عن بعد,2023-09-10,2023-09-14,5,نعم,البكالوريوس,تقنية المعلومات,تكنولوجيا الاتصالات والمعلومات,4.0,4.0,طالب,,,0
1b220626-8f96-4c14-b5fd-3e12267c6078,31.0,ذكر,منطقة الرياض,الرياض,bfe7c8aa-789e-4239-8043-8e7554fa564a,TOSL,,,متوسط,حضوري,2022-09-18,2022-11-10,54,نعم,البكالوريوس,تقنية المعلومات,تكنولوجيا الاتصالات والمعلومات,4.47,5.0,,,,0
07c96b21-b1dd-4d08-b3ad-9c98fbd90170,27.0,أنثى,منطقة الرياض,الرياض,d650205d-956e-4479-9e4f-153a362c28d9,APMR,SRTA,,,حضوري,2023-11-12,2023-11-16,5,لا,البكالوريوس,الترجمة,الفنون والعلوم الإنسانية,3.53,5.0,موظف,دوام كامل,Yes,0
716751a3-029a-41e6-96d6-37bc7baf12a4,42.0,ذكر,منطقة الرياض,الرياض,0fd432b1-7779-49cb-b203-000b90c9a6dd,ABIR,INFA,,,حضوري,2023-01-15,2023-01-26,12,لا,الماجستير,Computer science,,3.2,4.0,موظف,,,1
3a1759f0-b7a4-4311-95ce-4fb772f9bfd4,24.0,ذكر,منطقة الرياض,الرياض,0fd432b1-7779-49cb-b203-000b90c9a6dd,ABIR,INFA,,,حضوري,2023-01-15,2023-01-26,12,نعم,البكالوريوس,نظم المعلومات,تكنولوجيا الاتصالات والمعلومات,4.23,5.0,موظف,دوام كامل,Yes,0
0e4069d2-fe70-47cb-8de5-d01b82f084a3,32.0,أنثى,منطقة الرياض,الرياض,0d6336e2-4a79-4c32-8f15-073f9a4f6976,PCRF,PCRF,تقليدية,مبتدئ,حضوري,2023-07-16,2023-07-27,12,نعم,الماجستير,هندسة البرمجيات,,3.6,4.0,موظف,,,0
481bf9f0-7a39-4023-9a7e-07bd8738384f,27.0,ذكر,المنطقة الشرقية,الدمام,d32da0e9-1aed-48c3-992d-a22f9ccc741e,CAUF,SWPS,تقليدية,متوسط,حضوري,2023-04-30,2023-06-22,54,نعم,البكالوريوس,نظم المعلومات,تكنولوجيا الاتصالات والمعلومات,4.34,5.0,غير موظف,دوام كامل,No,0
fa025466-e1fc-47c7-8848-78f5f7501778,39.0,ذكر,منطقة المدينة المنورة,المدينة المنورة,899795e1-7bf3-46d0-a58e-824d4033f6da,PCRF,PCRF,تقليدية,متوسط,عن بعد,2023-05-14,2023-11-02,173,لا,البكالوريوس,بكالوريس علوم الحاسب الالي,,3.94,5.0,موظف,,,1
40da87c8-6bd8-42e6-9e9d-f9fa4e16a3d0,24.0,أنثى,منطقة الرياض,الدلم,c10c336c-d4fd-4ec7-8989-11933a63c4dd,CAUF,SWPS,,,حضوري,2023-12-31,2024-01-25,26,لا,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,3.99,5.0,,,,0
3c40525f-b81a-4d80-a8a6-555f7cfcdf50,,أنثى,منطقة الرياض,الرياض,e006900d-05a9-4c2b-a36f-0ffb9fce44cd,APMR,,,متوسط,حضوري,2022-10-23,2022-12-05,44,نعم,الماجستير,,,,,,,,0
d900b757-60aa-4358-accc-80a7060cd0a7,28.0,أنثى,منطقة الرياض,الرياض,9b4cedaa-fac0-4eac-aa4b-b05b6a0c97ff,PCRF,PCRF,,متوسط,حضوري,2024-01-07,2024-01-18,12,نعم,البكالوريوس,Information technology,,4.39,5.0,خريج,,,0
3e16b2e8-bf1e-4c05-b946-47b682f78404,38.0,أنثى,المنطقة الشرقية,الهفوف,5ab61376-f20b-4e5a-bce4-22b8890bbc2e,APMR,SRTA,تقليدية,مبتدئ,عن بعد,2023-09-10,2023-09-14,5,نعم,الماجستير,علوم حاسب,,4.11,5.0,خريج,,,0
d6166963-5e15-402d-a133-9bad8b8f7c0c,25.0,ذكر,منطقة الرياض,الرياض,55a8f0c7-7fdc-4574-9828-44e5979f7c78,PCRF,PCRF,تقليدية,متقدم,حضوري,2023-05-28,2023-06-01,5,نعم,البكالوريوس,هندسة الالكترونيات والاتصالات,,3.39,4.0,موظف,,,0
b03cf79e-ddc1-448c-89d2-e1ab279637db,20.0,أنثى,منطقة الرياض,الرياض,eaa49c92-77da-4177-9970-0146981a1b50,APMR,SRTA,تقليدية,متوسط,حضوري,2023-03-05,2023-03-16,12,نعم,البكالوريوس,تقنية المعلومات,تكنولوجيا الاتصالات والمعلومات,3.0,4.0,طالب,,,0
d4c6fa6b-6442-4ed1-8e07-04850fa75fce,25.0,أنثى,منطقة مكة المكرمة,جدة,580f44fe-6cce-41f2-b890-17bae1553aae,CAUF,,,مبتدئ,عن بعد,2023-03-19,2023-03-23,5,نعم,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,4.74,5.0,غير موظف,تدريب,No,0
7b78f755-1fdb-4477-a2b1-753485ad9020,,أنثى,منطقة جازان,جازان,321e4dc8-c3c4-4173-bca5-59a0bd9f327c,PCRF,PCRF,تقليدية,متوسط,حضوري,2023-03-12,2023-03-23,12,نعم,البكالوريوس,,,,,,,,0
dc082384-ffab-4170-a70a-25f9b83ce834,35.0,ذكر,منطقة الرياض,الرياض,55a8f0c7-7fdc-4574-9828-44e5979f7c78,PCRF,PCRF,تقليدية,متقدم,حضوري,2023-05-28,2023-06-01,5,نعم,الماجستير,علوم حاسب,,3.7,4.0,موظف,,,0
a99aa360-0d0f-40af-aa66-4d9e49e488a9,24.0,أنثى,منطقة الرياض,الرياض,e0189c33-e562-4d49-8b09-c1cc3f9781c9,INFA,INFA,تقليدية,متوسط,حضوري,2023-01-22,2023-02-02,12,نعم,البكالوريوس,Information technology,,3.6,5.0,موظف,,,0
e9e66137-af29-4036-9388-aeff31be9c00,36.0,أنثى,منطقة الرياض,الرياض,797a1a4b-a456-42e4-abe9-322460e625d2,PCRF,PCRF,,,حضوري,2023-12-24,2023-12-28,5,لا,البكالوريوس,علوم الحاسبات,تكنولوجيا الاتصالات والمعلومات,3.7,5.0,غير موظف,دوام كامل,No,0
06a0928b-7b87-4672-8476-ee0c19915467,22.0,أنثى,منطقة الرياض,الرياض,c2e3fed5-4898-4b06-b141-fdd3cfb8db9a,CAUF,CRDP,,,حضوري,2023-01-22,2023-01-26,5,نعم,الدبلوم,تجميل,,4.0,5.0,طالب,,,0
890a1cc0-d633-4b57-823d-28a689008f8d,24.0,أنثى,منطقة الرياض,الرياض,120fdcdc-7390-415a-99a4-18eb542343e1,CAUF,ERST,تقليدية,متوسط,عن بعد,2023-06-04,2023-06-15,12,نعم,البكالوريوس,الإدارة والأعمال,,4.2,5.0,عمل حر,,,0
